trial_id,seed,scenario,witness_density,sample_size,witness_found,tests_run,elapsed_micros,witness_value
823,6517337,exists_forall,0.5,50,true,7,18,"{""a"":971045}"
824,6525256,exists_forall,0.5,50,true,7,23,"{""a"":612052}"
825,6533175,exists_forall,0.5,50,true,11,27,"{""a"":864319}"
826,6541094,exists_forall,0.5,50,true,8,21,"{""a"":615445}"
827,6549013,exists_forall,0.5,50,true,7,19,"{""a"":937643}"
828,6556932,exists_forall,0.5,50,true,12,28,"{""a"":651880}"
829,6564851,exists_forall,0.5,50,true,8,20,"{""a"":828431}"
830,6572770,exists_forall,0.5,50,true,7,18,"{""a"":833649}"
831,6580689,exists_forall,0.5,50,true,7,18,"{""a"":560906}"
832,6588608,exists_forall,0.5,50,true,7,30,"{""a"":652177}"
833,6596527,exists_forall,0.5,50,true,9,23,"{""a"":741029}"
834,6604446,exists_forall,0.5,50,true,7,19,"{""a"":821743}"
835,6612365,exists_forall,0.5,50,true,8,21,"{""a"":659452}"
836,6620284,exists_forall,0.5,50,true,7,18,"{""a"":911454}"
837,6628203,exists_forall,0.5,50,true,7,18,"{""a"":847529}"
838,6636122,exists_forall,0.5,50,true,8,20,"{""a"":544380}"
839,6644041,exists_forall,0.5,50,true,7,18,"{""a"":744881}"
840,6651960,exists_forall,0.5,50,true,7,135,"{""a"":814633}"
841,6659879,exists_forall,0.5,50,true,7,18,"{""a"":922955}"
842,6667798,exists_forall,0.5,50,true,7,18,"{""a"":980417}"
843,6675717,exists_forall,0.5,50,true,7,18,"{""a"":649052}"
844,6683636,exists_forall,0.5,50,true,9,30,"{""a"":849474}"
845,6691555,exists_forall,0.5,50,true,7,20,"{""a"":652886}"
846,6699474,exists_forall,0.5,50,true,9,23,"{""a"":906191}"
847,6707393,exists_forall,0.5,50,true,7,17,"{""a"":903338}"
848,6715312,exists_forall,0.5,50,true,7,18,"{""a"":996204}"
849,6723231,exists_forall,0.5,50,true,7,29,"{""a"":524548}"
850,6731150,exists_forall,0.5,100,true,10,22,"{""a"":583165}"
851,6739069,exists_forall,0.5,100,true,13,27,"{""a"":927442}"
852,6746988,exists_forall,0.5,100,true,12,25,"{""a"":609910}"
853,6754907,exists_forall,0.5,100,true,11,22,"{""a"":975631}"
854,6762826,exists_forall,0.5,100,true,13,27,"{""a"":870453}"
855,6770745,exists_forall,0.5,100,true,10,20,"{""a"":830264}"
856,6778664,exists_forall,0.5,100,true,11,31,"{""a"":502250}"
857,6786583,exists_forall,0.5,100,true,10,20,"{""a"":686596}"
858,6794502,exists_forall,0.5,100,true,11,22,"{""a"":644534}"
859,6802421,exists_forall,0.5,100,true,10,20,"{""a"":754703}"
860,6810340,exists_forall,0.5,100,true,12,33,"{""a"":711586}"
861,6818259,exists_forall,0.5,100,true,13,27,"{""a"":878173}"
862,6826178,exists_forall,0.5,100,true,11,31,"{""a"":959690}"
863,6834097,exists_forall,0.5,100,true,10,20,"{""a"":621243}"
864,6842016,exists_forall,0.5,100,true,11,22,"{""a"":612476}"
865,6849935,exists_forall,0.5,100,true,10,20,"{""a"":937993}"
866,6857854,exists_forall,0.5,100,true,11,32,"{""a"":548758}"
867,6865773,exists_forall,0.5,100,true,11,23,"{""a"":874156}"
868,6873692,exists_forall,0.5,100,true,10,20,"{""a"":765220}"
869,6881611,exists_forall,0.5,100,true,10,36,"{""a"":647407}"
870,6889530,exists_forall,0.5,100,true,10,22,"{""a"":707353}"
871,6897449,exists_forall,0.5,100,true,10,27,"{""a"":613595}"
872,6905368,exists_forall,0.5,100,true,10,20,"{""a"":557905}"
873,6913287,exists_forall,0.5,100,true,10,20,"{""a"":571182}"
874,6921206,exists_forall,0.5,100,true,12,23,"{""a"":686949}"
875,6929125,exists_forall,0.5,100,true,11,29,"{""a"":828670}"
876,6937044,exists_forall,0.5,100,true,10,19,"{""a"":998294}"
877,6944963,exists_forall,0.5,100,true,13,24,"{""a"":915384}"
878,6952882,exists_forall,0.5,100,true,10,19,"{""a"":944355}"
879,6960801,exists_forall,0.5,100,false,10,29,
880,6968720,exists_forall,0.5,100,true,11,21,"{""a"":948891}"
881,6976639,exists_forall,0.5,100,true,15,29,"{""a"":726377}"
882,6984558,exists_forall,0.5,100,true,10,28,"{""a"":998315}"
883,6992477,exists_forall,0.5,100,true,10,20,"{""a"":888655}"
884,7000396,exists_forall,0.5,100,true,11,20,"{""a"":806738}"
885,7008315,exists_forall,0.5,100,true,12,22,"{""a"":676372}"
886,7016234,exists_forall,0.5,100,true,10,19,"{""a"":563250}"
887,7024153,exists_forall,0.5,100,true,11,20,"{""a"":713248}"
888,7032072,exists_forall,0.5,100,true,10,31,"{""a"":630721}"
889,7039991,exists_forall,0.5,100,true,10,19,"{""a"":802423}"
890,7047910,exists_forall,0.5,100,true,11,20,"{""a"":960356}"
891,7055829,exists_forall,0.5,100,true,11,20,"{""a"":660965}"
892,7063748,exists_forall,0.5,100,true,13,23,"{""a"":618273}"
893,7071667,exists_forall,0.5,100,true,10,18,"{""a"":912633}"
894,7079586,exists_forall,0.5,100,true,10,18,"{""a"":901318}"
895,7087505,exists_forall,0.5,100,true,10,21,"{""a"":881325}"
896,7095424,exists_forall,0.5,100,true,11,20,"{""a"":964063}"
897,7103343,exists_forall,0.5,100,true,12,21,"{""a"":511301}"
898,7111262,exists_forall,0.5,100,true,10,18,"{""a"":993586}"
899,7119181,exists_forall,0.5,100,true,12,22,"{""a"":769911}"
900,7127100,exists_forall,0.5,200,true,14,21,"{""a"":870115}"
901,7135019,exists_forall,0.5,200,true,14,21,"{""a"":658033}"
902,7142938,exists_forall,0.5,200,true,14,21,"{""a"":559344}"
903,7150857,exists_forall,0.5,200,true,16,28,"{""a"":945834}"
904,7158776,exists_forall,0.5,200,true,15,38,"{""a"":880056}"
905,7166695,exists_forall,0.5,200,true,18,29,"{""a"":995542}"
906,7174614,exists_forall,0.5,200,true,14,29,"{""a"":657512}"
907,7182533,exists_forall,0.5,200,true,18,41,"{""a"":682865}"
908,7190452,exists_forall,0.5,200,true,15,24,"{""a"":744950}"
909,7198371,exists_forall,0.5,200,true,14,21,"{""a"":513151}"
910,7206290,exists_forall,0.5,200,true,19,38,"{""a"":828037}"
911,7214209,exists_forall,0.5,200,true,15,23,"{""a"":605736}"
912,7222128,exists_forall,0.5,200,true,16,24,"{""a"":560740}"
913,7230047,exists_forall,0.5,200,true,14,21,"{""a"":633367}"
914,7237966,exists_forall,0.5,200,true,20,30,"{""a"":702998}"
915,7245885,exists_forall,0.5,200,true,14,21,"{""a"":949065}"
916,7253804,exists_forall,0.5,200,true,15,22,"{""a"":744835}"
917,7261723,exists_forall,0.5,200,true,14,21,"{""a"":685353}"
918,7269642,exists_forall,0.5,200,true,14,21,"{""a"":999749}"
919,7277561,exists_forall,0.5,200,true,17,25,"{""a"":686119}"
920,7285480,exists_forall,0.5,200,true,14,20,"{""a"":773934}"
921,7293399,exists_forall,0.5,200,true,14,21,"{""a"":858190}"
922,7301318,exists_forall,0.5,200,true,15,194,"{""a"":691182}"
923,7309237,exists_forall,0.5,200,true,14,38,"{""a"":732602}"
924,7317156,exists_forall,0.5,200,true,14,30,"{""a"":941331}"
925,7325075,exists_forall,0.5,200,true,19,33,"{""a"":824270}"
926,7332994,exists_forall,0.5,200,true,14,23,"{""a"":871705}"
927,7340913,exists_forall,0.5,200,true,14,22,"{""a"":651606}"
928,7348832,exists_forall,0.5,200,true,16,25,"{""a"":787586}"
929,7356751,exists_forall,0.5,200,true,16,24,"{""a"":993514}"
930,7364670,exists_forall,0.5,200,true,14,24,"{""a"":712607}"
931,7372589,exists_forall,0.5,200,true,15,26,"{""a"":724953}"
932,7380508,exists_forall,0.5,200,true,17,25,"{""a"":897731}"
933,7388427,exists_forall,0.5,200,true,15,41,"{""a"":526080}"
934,7396346,exists_forall,0.5,200,true,15,24,"{""a"":560757}"
935,7404265,exists_forall,0.5,200,true,15,23,"{""a"":835842}"
936,7412184,exists_forall,0.5,200,true,14,22,"{""a"":786017}"
937,7420103,exists_forall,0.5,200,true,14,50,"{""a"":667027}"
938,7428022,exists_forall,0.5,200,true,15,31,"{""a"":734885}"
939,7435941,exists_forall,0.5,200,true,14,21,"{""a"":929148}"
940,7443860,exists_forall,0.5,200,true,16,24,"{""a"":979690}"
941,7451779,exists_forall,0.5,200,true,14,21,"{""a"":814859}"
942,7459698,exists_forall,0.5,200,true,15,23,"{""a"":964150}"
943,7467617,exists_forall,0.5,200,true,18,28,"{""a"":967920}"
944,7475536,exists_forall,0.5,200,true,14,25,"{""a"":620549}"
945,7483455,exists_forall,0.5,200,true,14,21,"{""a"":644550}"
946,7491374,exists_forall,0.5,200,true,20,32,"{""a"":812828}"
947,7499293,exists_forall,0.5,200,true,14,22,"{""a"":875114}"
948,7507212,exists_forall,0.5,200,true,17,27,"{""a"":967290}"
949,7515131,exists_forall,0.5,200,true,15,23,"{""a"":683907}"
950,7523050,exists_forall,0.5,500,true,23,29,"{""a"":557284}"
951,7530969,exists_forall,0.5,500,true,22,28,"{""a"":719827}"
952,7538888,exists_forall,0.5,500,true,22,28,"{""a"":645467}"
953,7546807,exists_forall,0.5,500,true,24,31,"{""a"":511329}"
954,7554726,exists_forall,0.5,500,true,27,36,"{""a"":957946}"
955,7562645,exists_forall,0.5,500,true,24,32,"{""a"":718898}"
956,7570564,exists_forall,0.5,500,true,24,34,"{""a"":605317}"
957,7578483,exists_forall,0.5,500,true,25,36,"{""a"":558074}"
958,7586402,exists_forall,0.5,500,true,23,33,"{""a"":720564}"
959,7594321,exists_forall,0.5,500,true,22,34,"{""a"":520184}"
960,7602240,exists_forall,0.5,500,true,22,66,"{""a"":766998}"
961,7610159,exists_forall,0.5,500,true,23,38,"{""a"":576461}"
962,7618078,exists_forall,0.5,500,true,22,37,"{""a"":644106}"
963,7625997,exists_forall,0.5,500,true,24,46,"{""a"":602214}"
964,7633916,exists_forall,0.5,500,true,22,32,"{""a"":573842}"
965,7641835,exists_forall,0.5,500,true,23,38,"{""a"":873222}"
966,7649754,exists_forall,0.5,500,true,23,37,"{""a"":805711}"
967,7657673,exists_forall,0.5,500,true,22,28,"{""a"":888564}"
968,7665592,exists_forall,0.5,500,true,27,37,"{""a"":788385}"
969,7673511,exists_forall,0.5,500,true,23,34,"{""a"":789256}"
970,7681430,exists_forall,0.5,500,true,23,38,"{""a"":839489}"
971,7689349,exists_forall,0.5,500,true,22,28,"{""a"":560714}"
972,7697268,exists_forall,0.5,500,true,22,33,"{""a"":846591}"
973,7705187,exists_forall,0.5,500,true,22,28,"{""a"":965100}"
974,7713106,exists_forall,0.5,500,true,25,34,"{""a"":672921}"
975,7721025,exists_forall,0.5,500,true,22,28,"{""a"":911934}"
976,7728944,exists_forall,0.5,500,true,23,35,"{""a"":680235}"
977,7736863,exists_forall,0.5,500,true,22,40,"{""a"":555789}"
978,7744782,exists_forall,0.5,500,true,22,37,"{""a"":660381}"
979,7752701,exists_forall,0.5,500,true,22,30,"{""a"":952626}"
980,7760620,exists_forall,0.5,500,true,24,33,"{""a"":886957}"
981,7768539,exists_forall,0.5,500,true,22,34,"{""a"":779110}"
982,7776458,exists_forall,0.5,500,true,22,28,"{""a"":558843}"
983,7784377,exists_forall,0.5,500,true,22,178,"{""a"":802533}"
984,7792296,exists_forall,0.5,500,true,22,30,"{""a"":539623}"
985,7800215,exists_forall,0.5,500,true,22,28,"{""a"":744760}"
986,7808134,exists_forall,0.5,500,true,22,28,"{""a"":525451}"
987,7816053,exists_forall,0.5,500,true,25,32,"{""a"":569706}"
988,7823972,exists_forall,0.5,500,true,23,32,"{""a"":583942}"
989,7831891,exists_forall,0.5,500,true,25,32,"{""a"":786400}"
990,7839810,exists_forall,0.5,500,true,22,65,"{""a"":751757}"
991,7847729,exists_forall,0.5,500,true,23,33,"{""a"":802411}"
992,7855648,exists_forall,0.5,500,true,22,29,"{""a"":783616}"
993,7863567,exists_forall,0.5,500,true,23,36,"{""a"":557121}"
994,7871486,exists_forall,0.5,500,true,23,31,"{""a"":550335}"
995,7879405,exists_forall,0.5,500,true,22,26,"{""a"":768168}"
996,7887324,exists_forall,0.5,500,true,22,30,"{""a"":646228}"
997,7895243,exists_forall,0.5,500,true,22,27,"{""a"":818737}"
998,7903162,exists_forall,0.5,500,true,23,37,"{""a"":700164}"
999,7911081,exists_forall,0.5,500,true,24,41,"{""a"":641789}"
1000,7919000,forall_exists,0.0001,50,false,7,291,
1001,7926919,forall_exists,0.0001,50,false,7,53,
1002,7934838,forall_exists,0.0001,50,false,7,36,
1003,7942757,forall_exists,0.0001,50,false,7,25,
1004,7950676,forall_exists,0.0001,50,false,7,24,
1005,7958595,forall_exists,0.0001,50,false,7,24,
1006,7966514,forall_exists,0.0001,50,false,7,30,
1007,7974433,forall_exists,0.0001,50,false,7,25,
1008,7982352,forall_exists,0.0001,50,false,7,38,
1009,7990271,forall_exists,0.0001,50,false,7,37,
1010,7998190,forall_exists,0.0001,50,false,7,31,
1011,8006109,forall_exists,0.0001,50,false,7,24,
1012,8014028,forall_exists,0.0001,50,false,7,23,
1013,8021947,forall_exists,0.0001,50,false,7,22,
1014,8029866,forall_exists,0.0001,50,false,7,31,
1015,8037785,forall_exists,0.0001,50,false,7,21,
1016,8045704,forall_exists,0.0001,50,false,7,20,
1017,8053623,forall_exists,0.0001,50,false,7,21,
1018,8061542,forall_exists,0.0001,50,false,7,32,
1019,8069461,forall_exists,0.0001,50,false,7,24,
1020,8077380,forall_exists,0.0001,50,false,7,23,
1021,8085299,forall_exists,0.0001,50,false,7,18,
1022,8093218,forall_exists,0.0001,50,false,7,21,
1023,8101137,forall_exists,0.0001,50,false,7,20,
1024,8109056,forall_exists,0.0001,50,false,7,31,
1025,8116975,forall_exists,0.0001,50,false,7,20,
1026,8124894,forall_exists,0.0001,50,false,7,29,
1027,8132813,forall_exists,0.0001,50,false,7,21,
1028,8140732,forall_exists,0.0001,50,false,7,20,
1029,8148651,forall_exists,0.0001,50,false,7,20,
1030,8156570,forall_exists,0.0001,50,false,7,20,
1031,8164489,forall_exists,0.0001,50,false,7,18,
1032,8172408,forall_exists,0.0001,50,false,7,21,
1033,8180327,forall_exists,0.0001,50,false,7,19,
1034,8188246,forall_exists,0.0001,50,false,7,19,
1035,8196165,forall_exists,0.0001,50,false,7,19,
1036,8204084,forall_exists,0.0001,50,false,7,20,
1037,8212003,forall_exists,0.0001,50,false,7,19,
1038,8219922,forall_exists,0.0001,50,false,7,20,
1039,8227841,forall_exists,0.0001,50,false,7,20,
1040,8235760,forall_exists,0.0001,50,false,7,20,
1041,8243679,forall_exists,0.0001,50,false,7,20,
1042,8251598,forall_exists,0.0001,50,false,7,17,
1043,8259517,forall_exists,0.0001,50,false,7,17,
1044,8267436,forall_exists,0.0001,50,false,7,18,
1045,8275355,forall_exists,0.0001,50,false,7,17,
1046,8283274,forall_exists,0.0001,50,false,7,17,
1047,8291193,forall_exists,0.0001,50,false,7,19,
1048,8299112,forall_exists,0.0001,50,false,7,17,
1049,8307031,forall_exists,0.0001,50,false,7,21,
1050,8314950,forall_exists,0.0001,100,false,10,28,
1051,8322869,forall_exists,0.0001,100,false,10,19,
1052,8330788,forall_exists,0.0001,100,false,10,22,
1053,8338707,forall_exists,0.0001,100,false,10,22,
1054,8346626,forall_exists,0.0001,100,false,10,23,
1055,8354545,forall_exists,0.0001,100,false,10,22,
1056,8362464,forall_exists,0.0001,100,false,10,23,
1057,8370383,forall_exists,0.0001,100,false,10,22,
1058,8378302,forall_exists,0.0001,100,false,10,22,
1059,8386221,forall_exists,0.0001,100,false,10,22,
1060,8394140,forall_exists,0.0001,100,false,10,22,
1061,8402059,forall_exists,0.0001,100,false,10,22,
1062,8409978,forall_exists,0.0001,100,false,10,22,
1063,8417897,forall_exists,0.0001,100,false,10,22,
1064,8425816,forall_exists,0.0001,100,false,10,22,
1065,8433735,forall_exists,0.0001,100,false,10,23,
1066,8441654,forall_exists,0.0001,100,false,10,29,
1067,8449573,forall_exists,0.0001,100,false,10,124,
1068,8457492,forall_exists,0.0001,100,false,10,25,
1069,8465411,forall_exists,0.0001,100,false,10,20,
1070,8473330,forall_exists,0.0001,100,false,10,26,
1071,8481249,forall_exists,0.0001,100,false,10,21,
1072,8489168,forall_exists,0.0001,100,false,10,21,
1073,8497087,forall_exists,0.0001,100,false,10,20,
1074,8505006,forall_exists,0.0001,100,false,10,32,
1075,8512925,forall_exists,0.0001,100,false,10,56,
1076,8520844,forall_exists,0.0001,100,false,10,23,
1077,8528763,forall_exists,0.0001,100,false,10,62,
1078,8536682,forall_exists,0.0001,100,false,10,29,
1079,8544601,forall_exists,0.0001,100,false,10,22,
1080,8552520,forall_exists,0.0001,100,false,10,20,
1081,8560439,forall_exists,0.0001,100,false,10,21,
1082,8568358,forall_exists,0.0001,100,false,10,20,
1083,8576277,forall_exists,0.0001,100,false,10,19,
1084,8584196,forall_exists,0.0001,100,false,10,19,
1085,8592115,forall_exists,0.0001,100,false,10,19,
1086,8600034,forall_exists,0.0001,100,false,10,19,
1087,8607953,forall_exists,0.0001,100,false,10,20,
1088,8615872,forall_exists,0.0001,100,false,10,20,
1089,8623791,forall_exists,0.0001,100,false,10,20,
1090,8631710,forall_exists,0.0001,100,false,10,21,
1091,8639629,forall_exists,0.0001,100,false,10,21,
1092,8647548,forall_exists,0.0001,100,false,10,20,
1093,8655467,forall_exists,0.0001,100,false,10,20,
1094,8663386,forall_exists,0.0001,100,false,10,20,
1095,8671305,forall_exists,0.0001,100,false,10,28,
1096,8679224,forall_exists,0.0001,100,false,10,21,
1097,8687143,forall_exists,0.0001,100,false,10,20,
1098,8695062,forall_exists,0.0001,100,false,10,21,
1099,8702981,forall_exists,0.0001,100,false,10,26,
1100,8710900,forall_exists,0.0001,200,false,14,24,
1101,8718819,forall_exists,0.0001,200,false,14,24,
1102,8726738,forall_exists,0.0001,200,false,14,36,
1103,8734657,forall_exists,0.0001,200,false,14,30,
1104,8742576,forall_exists,0.0001,200,false,14,32,
1105,8750495,forall_exists,0.0001,200,false,14,22,
1106,8758414,forall_exists,0.0001,200,false,14,23,
1107,8766333,forall_exists,0.0001,200,false,14,22,
1108,8774252,forall_exists,0.0001,200,false,14,22,
1109,8782171,forall_exists,0.0001,200,false,14,22,
1110,8790090,forall_exists,0.0001,200,false,14,22,
1111,8798009,forall_exists,0.0001,200,false,14,22,
1112,8805928,forall_exists,0.0001,200,false,14,22,
1113,8813847,forall_exists,0.0001,200,false,14,22,
1114,8821766,forall_exists,0.0001,200,false,14,22,
1115,8829685,forall_exists,0.0001,200,false,14,22,
1116,8837604,forall_exists,0.0001,200,false,14,22,
1117,8845523,forall_exists,0.0001,200,false,14,22,
1118,8853442,forall_exists,0.0001,200,false,14,24,
1119,8861361,forall_exists,0.0001,200,false,14,28,
1120,8869280,forall_exists,0.0001,200,false,14,27,
1121,8877199,forall_exists,0.0001,200,false,14,32,
1122,8885118,forall_exists,0.0001,200,false,14,33,
1123,8893037,forall_exists,0.0001,200,false,14,31,
1124,8900956,forall_exists,0.0001,200,false,14,23,
1125,8908875,forall_exists,0.0001,200,false,14,22,
1126,8916794,forall_exists,0.0001,200,false,14,22,
1127,8924713,forall_exists,0.0001,200,false,14,22,
1128,8932632,forall_exists,0.0001,200,false,14,22,
1129,8940551,forall_exists,0.0001,200,false,14,22,
1130,8948470,forall_exists,0.0001,200,false,14,24,
1131,8956389,forall_exists,0.0001,200,false,14,23,
1132,8964308,forall_exists,0.0001,200,false,14,22,
1133,8972227,forall_exists,0.0001,200,false,14,22,
1134,8980146,forall_exists,0.0001,200,false,14,22,
1135,8988065,forall_exists,0.0001,200,false,14,22,
1136,8995984,forall_exists,0.0001,200,false,14,22,
1137,9003903,forall_exists,0.0001,200,false,14,22,
1138,9011822,forall_exists,0.0001,200,false,14,22,
1139,9019741,forall_exists,0.0001,200,false,14,22,
1140,9027660,forall_exists,0.0001,200,false,14,22,
1141,9035579,forall_exists,0.0001,200,false,14,22,
1142,9043498,forall_exists,0.0001,200,false,14,30,
1143,9051417,forall_exists,0.0001,200,false,14,22,
1144,9059336,forall_exists,0.0001,200,false,14,21,
1145,9067255,forall_exists,0.0001,200,false,14,156,
1146,9075174,forall_exists,0.0001,200,false,14,22,
1147,9083093,forall_exists,0.0001,200,false,14,21,
1148,9091012,forall_exists,0.0001,200,false,14,21,
1149,9098931,forall_exists,0.0001,200,false,14,21,
1150,9106850,forall_exists,0.0001,500,false,22,27,
1151,9114769,forall_exists,0.0001,500,false,22,29,
1152,9122688,forall_exists,0.0001,500,false,22,30,
1153,9130607,forall_exists,0.0001,500,false,22,27,
1154,9138526,forall_exists,0.0001,500,false,22,29,
1155,9146445,forall_exists,0.0001,500,false,22,27,
1156,9154364,forall_exists,0.0001,500,false,22,27,
1157,9162283,forall_exists,0.0001,500,false,22,27,
1158,9170202,forall_exists,0.0001,500,false,22,29,
1159,9178121,forall_exists,0.0001,500,false,22,28,
1160,9186040,forall_exists,0.0001,500,false,22,27,
1161,9193959,forall_exists,0.0001,500,false,22,31,
1162,9201878,forall_exists,0.0001,500,false,22,27,
1163,9209797,forall_exists,0.0001,500,false,22,27,
1164,9217716,forall_exists,0.0001,500,false,22,27,
1165,9225635,forall_exists,0.0001,500,false,22,28,
1166,9233554,forall_exists,0.0001,500,false,22,27,
1167,9241473,forall_exists,0.0001,500,false,22,30,
1168,9249392,forall_exists,0.0001,500,false,22,27,
1169,9257311,forall_exists,0.0001,500,false,22,28,
1170,9265230,forall_exists,0.0001,500,false,22,27,
1171,9273149,forall_exists,0.0001,500,false,22,29,
1172,9281068,forall_exists,0.0001,500,false,22,27,
1173,9288987,forall_exists,0.0001,500,false,22,27,
1174,9296906,forall_exists,0.0001,500,false,22,31,
1175,9304825,forall_exists,0.0001,500,false,22,27,
1176,9312744,forall_exists,0.0001,500,false,22,26,
1177,9320663,forall_exists,0.0001,500,false,22,27,
1178,9328582,forall_exists,0.0001,500,false,22,28,
1179,9336501,forall_exists,0.0001,500,false,22,28,
1180,9344420,forall_exists,0.0001,500,false,22,27,
1181,9352339,forall_exists,0.0001,500,false,22,29,
1182,9360258,forall_exists,0.0001,500,false,22,29,
1183,9368177,forall_exists,0.0001,500,false,22,27,
1184,9376096,forall_exists,0.0001,500,false,22,31,
1185,9384015,forall_exists,0.0001,500,false,22,30,
1186,9391934,forall_exists,0.0001,500,false,22,27,
1187,9399853,forall_exists,0.0001,500,false,22,27,
1188,9407772,forall_exists,0.0001,500,false,22,31,
1189,9415691,forall_exists,0.0001,500,false,22,33,
1190,9423610,forall_exists,0.0001,500,false,22,27,
1191,9431529,forall_exists,0.0001,500,false,22,31,
1192,9439448,forall_exists,0.0001,500,false,22,30,
1193,9447367,forall_exists,0.0001,500,false,22,31,
1194,9455286,forall_exists,0.0001,500,false,22,42,
1195,9463205,forall_exists,0.0001,500,false,22,27,
1196,9471124,forall_exists,0.0001,500,false,22,41,
1197,9479043,forall_exists,0.0001,500,false,22,27,
1198,9486962,forall_exists,0.0001,500,false,22,35,
1199,9494881,forall_exists,0.0001,500,false,22,38,
